id,director,actors
70863,['Garrett Brawith'],['Kevin Sorbo']
82708,['Chris Kraus'],['Paula Beer']
143800,['Władysław Pasikowski'],['Ireneusz Czop']
140420,['John Kahrs'],['John Kahrs']
18758,['Lo Wei'],['Jackie Chan']
18735,['Lo Wei'],['Jackie Chan']
19274,"['Jackie Chan', 'Kenneth Tsang']",['Jackie Chan']
46124,['Lo Wei'],['Jackie Chan']
18867,['Chen Chi-Hwa'],['Jackie Chan']
220106,['Hervé P. Gustave'],['Elsa Steyaert']
26152,"['Michel Munz', 'Gérard Bitton']",['Jean-Pierre Darroussin']
13679,"['Michel Ocelot', 'Bénédicte Galup']",['Pierre-Ndoffé Sarr']
51594,['Ken Burns'],['David McCullough']
26168,['Jay Alaimo'],['David Arquette']
67079,['Ken Burns'],['David McCullough']
28790,['Albert Pyun'],['Megan Ward']
232005,['Hugh David'],['Robert Powell']
21317,['Brandon Chesbro'],['Hayley Williams']
94380,['Craig Moss'],['Danny Trejo']
49522,['Debbie Isitt'],['Martin Freeman']
125504,['Brian Levant'],['Daniel Stern']
40900,['Bradford May'],['Lacey Chabert']
38425,['Chu Yen-ping'],['Jackie Chan']
18741,"['Lo Wei', 'Chuan Chen']",['Jackie Chan']
91333,['Terry Miles'],['Danny Trejo']
57529,['James Oxford'],"['Antonio Sabàto, Jr.']"
98545,['Bruce Beresford'],['Jane Fonda']
152795,['Ari Folman'],['Robin Wright']
294261,['Larry Elikann'],['Sam Neill']
139325,['Duncan Bridgeman'],['Adanowsky']
112336,['Sacha Gervasi'],['Anthony Hopkins']
96821,"['Paolo Taviani', 'Vittorio Taviani']",['Cosimo Rega']
45006,['Michael Cohn'],['Jürgen Prochnow']
93289,['Robert Lamoureux'],['Jean Lefebvre']
104718,['Jan Kounen'],['Jan Kounen']
80220,['Diane Kurys'],['Eléonore Klarwein']
128637,['Maurice Hatton'],['Andy García']
83389,['Goro Miyazaki'],['Junichi Okada']
71883,['Takeshi Koike'],['Takuya Kimura']
259292,['William Keighley'],['Shirley Temple']
43157,['Irving Cummings'],['Shirley Temple']
97598,['Harold S. Bucquet'],['Shirley Temple']
55615,['Yasunori Ide'],['Kumiko Nishihara']
197752,['Susan Woll'],[]
288168,['Bernard Émond'],[]
61591,"['Masaaki Yuasa', 'Koji Masunari']",['Yoshinaga Takuto']
25539,['Sammo Hung'],['Sammo Hung']
44594,"[""Chris D'Arienzo""]",['Patrick Wilson']
135225,['Antti Jokinen'],['Laura Birn']
85525,['Hong Sang-soo'],['Yu Jun-sang']
10044,['Sammo Hung'],['Sammo Hung']
18707,['Sammo Hung'],['Sammo Hung']
125409,['David Richards'],['Daniel Craig']
64362,['Yves Lavandier'],['Gérard Jugnot']
81850,['Osamu Dezaki'],[]
34280,['Claude Lelouch'],['Lino Ventura']
146405,['Michael Pressman'],['Carla Gugino']
397339,['Paul Powell'],[]
76349,"['Jackie Chan', '张立 | Zhang Li']",['Jackie Chan']
45682,"['Jiang Ping', 'Gangliang Fang']",['Zhang Yi-Shan']
10275,['Cheung Yam-Yim'],['Jet Li']
37030,['Cheung Yam-Yim'],['Jet Li']
80387,['Dori Berinstein'],['Carol Channing']
36960,['Bennett Davlin'],['Billy Zane']
37032,['Liu Chia-Liang'],['Jet Li']
81179,['Sheldon Wilson'],['Magda Apanowicz']
147829,['W.S. Van Dyke'],['Wallace Beery']
142051,['Ken Burns'],['Keith David']
88284,['Christian Petzold'],['Nina Hoss']
110392,"['Bill Jones', 'Jeff Simpson', 'Ben Timlett']",['Graham Chapman']
38769,['Irving Cummings'],['Shirley Temple']
200447,['Edwin L. Marin'],['Shirley Temple']
77012,['Elliott Nugent'],['Clifton Webb']
49051,['Peter Jackson'],['Ian McKellen']
288290,['Elfi Mikesch'],[]
288259,['David Gregory'],[]
288288,['Forgács Péter'],[]
15770,['Jet Li'],['Jet Li']
35038,['Billy Tang'],['Jet Li']
20811,['Tsui Hark'],['Jet Li']
10852,['Wong Jing'],['Jet Li']
127916,['Edward Burns'],['Kerry Bishé']
87504,['Roger Michell'],['Bill Murray']
84305,['Stephen Frears'],['Rebecca Hall']
48599,['Miloš Forman'],['Jiří Suchý']
76297,['Scott Marshall'],['Christina Ricci']
106135,['Steve Rash'],['Brandon Routh']
18725,['Corey Yuen Kwai'],['Jet Li']
31027,['Ching Siu-Tung'],['Jet Li']
10620,"['Sammo Hung', 'Lau Kar-Wing']",['Jet Li']
10616,['Wei Tung'],['Jet Li']
411432,"['Chuan Chen', 'Chik Ngai-Hung', 'Yi-Hsiung Chi']",['Chow Yun-fat']
40004,['Eric Civanyan'],['Jean Dujardin']
63481,['Bertrand Blier'],['Jean-Pierre Marielle']
40722,['Scott Culver'],['Josh Meyers']
83738,['Eric Schaeffer'],['Heather Aitken']
80717,['Andrés Wood'],['Francisca Gavilán']
76609,['Mathieu Kassovitz'],['Mathieu Kassovitz']
8941,['Pierre Schöller'],['Guillaume Depardieu']
64074,['Emmanuel Laurent'],['Jean-Luc Godard']
197723,['Katja Raganelli'],[]
269797,[],['Sam Fontana']
117629,['Eytan Fox'],['Ohad Knoller']
288101,['Aurélien Gerbault'],['Pedro Costa']
76800,['Joe Maggio'],['Dennis Farina']
147590,['Kenny Bee'],['Chow Yun-fat']
138357,['Richard Thorpe'],['Lana Turner']
65515,['John Lyde'],['Matthew Reese']
127501,['Anurag Basu'],['Priyanka Chopra']
279852,['Paquito del Bosco'],['Jean Marais']
97630,['Kathryn Bigelow'],['Jessica Chastain']
97989,['Kleber Mendonça Filho'],['Maeve Jinkings']
130445,['Chris Sullivan'],[]
84185,['Jeff Orlowski'],['James Balog']
125490,['Brandon Cronenberg'],['Caleb Landry Jones']
160,"['Auguste Lumière', 'Louis Lumière']",['Jeanne-Joséphine Lumière']
11540,['Jean-Paul Salomé'],['Romain Duris']
37653,"['Bernard Campan', 'Didier Bourdon']",['Pascal Légitimus']
26656,['Chris Hartwill'],['Sean Faris']
121147,['Dan Rosen'],['Clifton Collins Jr']
84636,['Orson Welles'],['Jeanne Moreau']
116800,['Orson Welles'],['Orson Welles']
122336,['Shûichi Okita'],['Koji Yakusho']
139567,['David Barrett'],['Bruce Willis']
82654,['Jonathan Levine'],['Nicholas Hoult']
94583,['Jaymes Thompson'],[]
16221,['Akihiko Shiota'],['Satoshi Tsumabuki']
149172,"[""Antonio D'Ambrosio""]",[]
96648,['Alexandre Courtès'],['Kenny Doughty']
38414,['Bertrand Tavernier'],['Marie Gillain']
19099,['Marc Esposito'],['Bernard Campan']
83186,['Quentin Dupieux'],['Jack Plotnick']
84354,['Marialy Rivas'],['Alicia Rodríguez']
85542,['Michael Winterbottom'],['Freida Pinto']
44560,['Feng Xiaogang'],['Xu Fan']
116979,['Jennifer Chambers Lynch'],"[""Vincent D'Onofrio""]"
66722,['Richard Benjamin'],['Jeff Daniels']
46280,['Diane Bertrand'],['Olga Kurylenko']
28733,['Bob Kelljan'],['Robert Quarry']
84187,['Rick Alverson'],['Tim Heidecker']
56338,['Vishal Bhardwaj'],['Priyanka Chopra']
64792,['Kim Yong-gyun'],['Kim Hye-soo']
27116,['Edward Dmytryk'],['Richard Burton']
43895,['John S. Robertson'],['Shirley Temple']
77875,['Gabriele Muccino'],['Gerard Butler']
43268,['Irving Cummings'],['Shirley Temple']
13471,['Miguel Courtois'],['Mickey Mahut']
36172,['Takuji Kitamura'],['Yosuke Asari']
71378,['Marty Callner'],['Stevie Nicks']
82687,['Anne Fletcher'],['Seth Rogen']
29722,['Jack Cardiff'],['Marianne Faithfull']
84333,['Michael Mohan'],['Lizzy Caplan']
75780,['Christopher McQuarrie'],['Tom Cruise']
68718,['Quentin Tarantino'],['Jamie Foxx']
89492,['Judd Apatow'],['Paul Rudd']
99106,"['Shyam Ramsay', 'Tulsi Ramsay']",['Karan Shah']
41153,['Dirk Campbell'],['Neil Morrissey']
42532,['Daniel Mann'],['Bruce Davison']
70410,['Andrzej Żuławski'],['Valérie Kaprisky']
64876,['Yoshihiro Ishikawa'],['Junko Miyazono']
44470,['Paul Norman'],['Clint Howard']
94352,['Andrew Adamson'],['Erica Linz']
80278,['Juan Antonio Bayona'],['Naomi Watts']
86778,['Joseph L. Mankiewicz'],['Sterling Hayden']
82695,['Tom Hooper'],['Hugh Jackman']
39987,['Cesare Canevari'],['Daniela Poggi']
85652,['Nicholas Ozeki'],['Josue Aguirre']
114104,['Robert Parrish'],['Peter Sellers']
87440,['Brian Dannelly'],['Dermot Mulroney']
151870,['Paul Owens'],['Markus Persson']
44732,['Paul Shapiro'],['Shannon Lucio']
16315,"['Matt Cooper', 'Martin Kunert', 'David Semel']",['Jay R. Ferguson']
78550,['Harry Keller'],['Audie Murphy']
30587,['Jason Woliner'],['Aziz Ansari']
128270,['David Chase'],['John Magaro']
121826,['Dustin Hoffman'],['Maggie Smith']
139455,['Steven C. Miller'],['Jaime King']
63517,['Tim Fywell'],['Michelle Dockery']
14419,['Antoine de Caunes'],['François-Xavier Demaison']
35818,['Philippe de Chauveron'],['Oulage Abour']
22752,['Hamilton Luske'],['Robert Benchley']
46564,['Ned Farr'],['Dreya Weber']
66745,['Irvin Berwick'],['Jill Lansing']
135390,['Hans Alfredson'],['Gösta Ekman']
65904,['Václav Vorlíček'],['Dana Medřická']
89593,['Harold Cronk'],['David A.R. White']
46159,['Hamilton MacFadden'],['Shirley Temple']
27597,['William A. Seiter'],['Shirley Temple']
38727,['William A. Seiter'],['Shirley Temple']
98232,['Wang Xiaoshuai'],['Wenqing Liu']
61658,['Denis Thybaud'],"[""Sérigne M'Baye""]"
43767,['Majid Majidi'],['Parviz Parastui']
97051,['David Guy Levy'],['Brittany Snow']
98886,['Vikram Gandhi'],['Vikram Gandhi']
31551,['Jacques Demy'],['Catriona MacColl']
242378,['Peter Godfrey'],['Ronald Reagan']
81303,['David Weaver'],['Amber Benson']
118683,['Keoni Waxman'],['Steven Seagal']
98932,['Fred Schepisi'],['Charlotte Rampling']
28751,['Jim Wynorski'],['Debbie James']
55952,['Harry Bromley Davenport'],['Jan-Michael Vincent']
57597,['Harry Bromley Davenport'],['J. Marvin Campbell']
235271,['Bille Woodruff'],['Boris Kodjoe']
50177,['Sheldon Reynolds'],['Robert Mitchum']
47953,['Ferzan Ozpetek'],['Marie Gillain']
154792,"['Joe Barber', 'Mary Patel']",[]
63171,['Marc Goldstein'],['Billy Boyd']
95511,"['Zak Knutson', 'Joey Figueroa']",['Kevin Smith']
22379,['Steven Lisberger'],['Mark Hamill']
115400,['Scott Willis'],['Francesca Woodman']
130736,['Dietrich Brüggemann'],['Anna Brüggemann']
24446,['Ron Underwood'],['Melissa Joan Hart']
44244,['Paul Hoen'],['Demi Lovato']
41592,"['Max Giwa', 'Dania Pasquini']",['Nichola Burley']
48490,['Enzo G. Castellari'],['Giancarlo Prete']
89481,['Dominic Burns'],['Simon Phillips']
73283,['Damir Lukacevic'],['Regine Nehy']
18038,['Neal Israel'],['Bryan Cranston']
161273,['Risto Jarva'],['Arto Tuominen']
177522,['Jari Halonen'],['Jorma Tommila']
30252,['Staffan Lindberg'],['Peter Magnusson']
86819,['Tomáš Luňák'],['Miroslav Krobot']
74726,['Alejandro Brugués'],['Alexis Díaz de Villegas']
88042,['Andy Fickman'],['Billy Crystal']
104732,"['Ronna Gradus', 'Jill Bauer']",['Winnifred Bonjean Alpart']
63147,['Damon Russell'],['Cat Erickson']
75761,['Don Coscarelli'],['Chase Williamson']
81515,['Craig Teper'],['Irina Khokhlova']
50081,['David Lickley'],['Morgan Freeman']
41487,['Jack Bernhard'],['Robert Paige']
83479,['Whitney Smith'],['Patricia Altschul']
81899,['Scott Colthorp'],['Eugene Roddenberry Jr']
100532,"['Adi Lavy', 'Maya Stark']",[]
100825,"['Beverly Kopf', 'Bobbie Birleffi']",['Chely Wright']
124067,"['Sarah Burns', 'Ken Burns']",['Antron McCray']
134597,['Marcus Dunstan'],['Josh Stewart']
125136,['Shun Nakahara'],['Saki Fukuda']
99223,['Garrett Brawith'],['Barry Bostwick']
86304,['Jason Trost'],['Jason Trost']
288109,['David Thompson'],[]
105790,['Raymond De Felitta'],[]
98065,['Jacob Krupnick'],['Anne Marsen']
85549,['Pablo Giorgelli'],['Germán de Silva']
237983,['Arvin Brown'],['Virginia Madsen']
27408,['Gil Bettman'],['John Stamos']
20224,['Jess Manafort'],['Amber Heard']
106344,['Jacob Rosenberg'],['Ken Block']
94135,['Val Guest'],['Stanley Baker']
77775,['Allan Dwan'],['Shirley Temple']
72678,"['Pascal Rémy', 'Kafka']",['Kafka']
57307,"['Corentin Julius', 'Alexandre Castagnetti']",['Frédéric Diefenthal']
35436,['Albert Dupontel'],['Albert Dupontel']
112304,['Maksim Korostyshevsky'],['Christian Slater']
127533,['Keishi Ohtomo'],['Takeru Satoh']
193380,['Josée Dayan'],['Gérard Depardieu']
97605,['Nir Paniry'],['Sasha Roiz']
115241,['Bryan Goeres'],[]
104155,['Morgan Spurlock'],['Jason Bateman']
4412,['Jean-Paul Le Chanois'],['Jean Gabin']
132654,['Lewis Milestone'],['Michael Rennie']
98262,['Irving Reis'],['Henry Fonda']
172413,[],['Dave Foley']
288128,['Steven Clarke'],[]
44165,['Kaneto Shindô'],[]
50021,['Amir Chamdin'],['Helena af Sandeberg']
133694,['Gus Van Sant'],['Matt Damon']
91795,['Van Fischer'],['Jeremy Renner']
122044,['Ron Scalpello'],['Joe Cole']
139909,[],[]
33303,['Val Guest'],['Robin Askwith']
4910,['Basil Dearden'],['Roger Moore']
20513,['John Humber'],['Eileen April Boylan']
169836,['Petra Haffter'],['Anthony Perkins']
51511,['David Russo'],['Marshall Allman']
71208,['J.T. Tepnapa'],['Dennis Bateman']
34905,['Norman Cohen'],['Robin Askwith']
103516,['Alan Brown'],['Hale Appleman']
76421,['Rob Williams'],['Steve Callahan']
69162,[],[]
116613,['Nick Love'],['Ray Winstone']
118628,['Gauri Shinde'],['Sridevi Kapoor']
38010,['Yoshihiro Nakamura'],['Mikako Tabe']
324173,['Joel Gallen'],['Bob Saget']
36257,[],['Charlie Adler']
100450,"['R. Kelly', 'Jim Swaffield']",['R. Kelly']
87531,['Elia Kazan'],['Spencer Tracy']
102699,['Elia Kazan'],['Patrick McVey']
151826,['Jean-Pierre Améris'],['Gérard Depardieu']
134132,['Ric Klass'],['Tom Pelphrey']
31022,['Nacho Cerdà'],['Pep Tosar']
83215,['João César Monteiro'],[]
469172,['Raúl Ruiz'],['Ruben de Freitas']
127901,['Gabriela Pichler'],['Nermina Lukač']
45360,['Sara Lamm'],['Dr. Bronner']
132923,['Michael Winnick'],['Gary Oldman']
138376,['Damian Lee'],['Andy García']
135545,['Barbara Kopple'],['Gregory Peck']
4171,['Eric-Emmanuel Schmitt'],['Catherine Frot']
48742,['Urs Odermatt'],['Götz George']
115276,['Luis Prieto'],['Richard Coyle']
143247,['Glenn A. Jordan'],['Rachel York']
92662,"['Dan Sturman', 'Dylan Nelson']",['Andrew Manley']
74549,['Michael Landon Jr.'],['Danielle Panabaker']
44668,"['George Amy', 'Busby Berkeley']",['Loretta Young']
135678,['Robert Celestino'],['Ron Livingston']
76617,['John Luessenhop'],['Alexandra Daddario']
170178,['Jules Stewart'],['Goran Visnjic']
135200,['Alexander Poe'],['Jennifer Carpenter']
82682,['Ruben Fleischer'],['Josh Brolin']
147405,['Arbaaz Khan'],['Salman Khan']
22066,['Jordan Barker'],['Gabrielle Anwar']
46016,['Robert Vernon'],['Pat Hingle']
26467,['John Schmidt'],['Ned Vaughn']
46500,['John C. Broderick'],['David Carradine']
87496,['Robert Redford'],['Robert Redford']
90122,['Michael Knowles'],['Michael C. Hall']
98339,['David Weaver'],['Samuel L. Jackson']
39458,['Ian Cofino'],['Ryan Gutierrez']
68812,['Ariel Vromen'],['Michael Shannon']
46953,['Hannes Holm'],['Bill Skarsgård']
86632,['Jim Monaco'],['NIck Pawlow']
92681,['Robert Radler'],['Olivier Gruner']
79528,['José Padilha'],['Robert Borofsky']
147538,['Don Hertzfeldt'],['Don Hertzfeldt']
19844,['C. Jay Cox'],['Tori Spelling']
139038,['Michael Tiddes'],['Marlon Wayans']
66193,['William Kaufman'],['Johnny Strong']
60917,['Julian Jarrold'],['Helen Mirren']
85533,['Michael Glawogger'],[]
140668,['Silviu Purcărete'],['Áron Dimény']
38138,['Jim Kouf'],['Jaime King']
114994,['Yi Seung-jun'],[]
99877,['Peter Nicks'],[]
97610,['Jay Bulger'],['Ginger Baker']
142061,['Jay Oliva'],['Peter Weller']
124167,['Amos Poe'],['Vincent Spano']
103740,['Cristian Mungiu'],['Cosmina Stratan']
115223,['Kunihiko Yuyama'],['Jason Griffith']
88557,['Kunihiko Yuyama'],['Jason Griffith']
63146,"['Andrew James', 'Joshua Ligairi']",['Danny Thompson']
53445,['Samantha Morton'],['Molly Windsor']
100592,['Jiří Trnka'],[]
93087,['Stephen Kessler'],['Paul Williams']
102000,['Ursula Meier'],['Kacey Mottet Klein']
124074,['Alex Gibney'],['Jamey Sheridan']
135921,['Stevan Riley'],['Daniel Craig']
41604,['Charles B. Pierce'],['Lana Wood']
105538,['Madeleine Olnek'],['Lisa Haas']
33331,['Robert Scheerer'],['Jan-Michael Vincent']
31046,['Robert Harmon'],['Tom Selleck']
30347,['Robert Harmon'],['Tom Selleck']
26114,['Robert Harmon'],['Tom Selleck']
106541,['Yan Vizinberg'],['Natasha Rinis']
43263,['Robert Harmon'],['Tom Selleck']
59238,['Dick Lowry'],['Tom Selleck']
110148,['Robert Harmon'],['Tom Selleck']
82639,['Lisa Immordino Vreeland'],['Diana Vreeland']
79983,['Christopher Zalla'],['Jesús Ochoa']
29630,['Neten Chokling'],['Orgyen Tobgyal']
128644,['Mimi Leder'],['Powers Boothe']
14078,['Fredrik Boklund'],['Anders Jansson']
134673,['Gilles Bourdos'],['Michel Bouquet']
32168,['Kwak Kyung-taek'],['Jang Dong-gun']
76640,['Kim Jee-woon'],['Arnold Schwarzenegger']
132232,['Andy Muschietti'],['Jessica Chastain']
15932,['Kasper Barfoed'],['Nikolaj Lie Kaas']
145197,['Shane Carruth'],['Amy Seimetz']
152570,['Harry A. Pollard'],['William Haines']
105676,['John Duigan'],['Nammi Le']
66720,['Brett Sullivan'],['Roger Sharpe']
91552,['Sebastián Lelio'],['Luis Dubó']
100183,['Steve Barker'],['Catherine Steadman']
458961,['Kenneth Bowser'],['Fritz Weaver']
84834,['Jack Smight'],['Richard Crenna']
162678,['Tod Browning'],['Lon Chaney']
98357,['Allen Hughes'],['Mark Wahlberg']
23976,"['Marc H. Simon', 'Matthew Makar']",[]
47713,['Yorgos Javellas'],['Vasilis Logothetidis']
89501,['Yoon Jong-bin'],['Choi Min-sik']
121872,['Sally Potter'],['Elle Fanning']
70404,['Armand Mastroianni'],['Mariel Hemingway']
84309,['Matthew Akers'],['Marina Abramović']
85543,['Cristián Jiménez'],['Diego Noguera']
84336,['James Marsh'],['Andrea Riseborough']
53567,['Aleksander Nordaas'],['Silje Reinamo']
114779,['Todd Berger'],['Julia Stiles']
52480,['Michael Gordon'],['Dean Martin']
84839,['Carl Reiner'],['Dick Van Dyke']
97353,['William Beaudine'],['Huntz Hall']
102947,['Armand Mastroianni'],['Mariel Hemingway']
98551,['David Sington'],['Robert Shiller']
59197,['Mark Atkins'],['Kel Mitchell']
131220,['Jesse Vile'],['Jason Becker']
28101,['Michael Feifer'],['Corin Nemec']
84290,['Ira Sachs'],['Thure Lindhardt']
90603,['Neil Berkeley'],['Wayne White']
83443,"['David Redmon', 'Ashley Sabin']",['Ashley Arbaugh']
137285,['Brett Morgen'],['Mick Jagger']
83588,['Ava DuVernay'],['David Oyelowo']
72317,['J.S. Cardone'],['Tom Berenger']
71768,['George Marshall'],['Audie Murphy']
62403,[],['David Attenborough']
68178,['Roschdy Zem'],['Sami Bouajila']
367678,[],[]
84328,['Spike Lee'],['Clarke Peters']
70753,['Marshall Neilan'],['Mary Pickford']
53861,['Dominic James'],['Emily Hampshire']
77117,['Kang Hyeong-Cheol'],['Ho-jeong Yu']
94047,['Kang Je-gyu'],['Jang Dong-gun']
85872,['Daniel Cohen'],['Jean Reno']
47863,['Gregori Viens'],['Henry Phillips']
159203,"['Kim Saarniluoto', 'Ville Suhonen']",[]
54075,['Marcus Graves'],['Katheryn Winnick']
26005,['Fruit Chan'],['Sam Lee']
43753,['Joy N. Houck Jr.'],['Jack Elam']
121455,['Andrzej Munk'],['Bogumił Kobiela']
87818,"['Griffin Dunne', 'Peter Farrelly', 'Elizabeth Banks', 'James Gunn', 'Steven Brill', 'Brett Ratner', 'Steve Carr', 'Rusty Cundieff', 'James Duffy', 'Patrik Forsberg', 'Jonathan van Tulleken', 'Will Graham']",['Anna Faris']
118424,[],['Richard Kuklinski']
24925,['Brian Trenchard-Smith'],['Cristi Harris']
100747,['Douglas Sirk'],['Patricia Morison']
156717,['Roel Reiné'],['Luke Goss']
171859,['James Crump'],[]
124414,['Dušan Hanák'],[]
81634,"['Israel Cárdenas', 'Laura Amelia Guzmán']",['Jean Remy Genty']
160989,['Bernard-Henri Lévy'],['Alain Delon']
128190,['Sophie Fiennes'],['Slavoj Žižek']
119283,['Taylor Hackford'],['Jason Statham']
94356,['Mario Van Peebles'],['Mandela Van Peebles']
91186,['Ann Hui'],['Andy Lau']
79404,['Jamie Thraves'],['Riann Steele']
84191,['Mark Webber'],['Mark Webber']
118557,['Artur Aristakisyan'],[]
288151,['Alejandro Agresti'],[]
83125,['Alex Ross Perry'],['Carlen Altman']
76686,['Ali Samadi Ahadi'],['Mohsen Kadivar']
117974,['Ben Wheatley'],['Alice Lowe']
28830,['Eiichirō Hasumi'],['Haruka Ayase']
60304,['Tommy Wirkola'],['Jeremy Renner']
20088,['Thor Heyerdahl'],['Thor Heyerdahl']
103667,['Emil Chiaberi'],[]
109520,['Bryce Wagoner'],['Mary Carey']
44450,['Bernard Borderie'],['Michèle Mercier']
39750,['Paul Ziller'],['Misha Collins']
70829,['Shim Hyung-Rae'],['Harvey Keitel']
106591,['Andrew Shea'],[]
91679,['Sean Baker'],['Dree Hemingway']
129728,"['Kristina Lindström', 'Maud Nycander']",[]
215012,['Ben Lewis'],['Shaun Parkes']
109475,['Delbert Mann'],['Virginia Madsen']
146837,['Jay Karas'],['Jim Jefferies']
31147,['Peter Bogdanovich'],['Tom Petty']
14614,['Peter Richardson'],['Christian Slater']
41863,[],[]
19336,['Jun Fukuda'],['Hiroshi Ishikawa']
24105,['Jeff Bleckner'],['Matthew Broderick']
111949,"['Alex Dawson', 'Greg Gricus']",[]
105678,['Julie Benasra'],['Manolo Blahnik']
118677,"['Ron Nyswaner', 'Phil Dorling']",['Jesse Eisenberg']
74397,['Freddie Francis'],['Patrick Wymark']
91422,['Norman Panama'],['Tony Curtis']
51071,['Eric Lartigau'],['Romain Duris']
76848,['Gustaf Molander'],['Ingrid Bergman']
87499,['Zal Batmanglij'],['Brit Marling']
144680,"['Spike Jonze', 'Ty Evans', 'Cory Weincheque']",['Vincent Alvarez']
36628,['Travis Betz'],['Jeremiah Birkett']
42452,['Paul Harrison'],['John Ireland']
50006,['Kjell Sundvall'],['Björn Bengtsson']
33301,['Norman Cohen'],['Robin Askwith']
50076,['Norman Cohen'],['Robin Askwith']
126300,['Hiner Saleem'],[]
138574,['Emin Alper'],['Tamer Levent']
114962,['Mani Haghighi'],['Mani Haghighi']
172003,['Thomas Imbach'],[]
131434,['Pedro Lazaga'],['Gracita Morales']
56919,['Ömer Faruk Sorak'],['Mehmet Günsür']
127864,['Pablo Berger'],['Maribel Verdú']
82520,['Liza Johnson'],['Linda Cardellini']
93858,['Miguel Gomes'],['Teresa Madruga']
127505,['Steve James'],['Chris Nowinski']
89750,['Léa Pool'],['Samantha King']
114562,"['Jonathan Paley', 'Trevor Martin', 'Ross Finkel']",['Jean Carlos Batista']
334317,['Albert Dupontel'],['Albert Dupontel']
281007,['Knut Andersen'],['Steffen Rothschild']
